asin,date,rating,size,width,color,text,title
B00ES82H6K,"November 1, 2014",5,8.5,2E, White/Black/Royal,This shoe fits great and my feet are much less fatigued when wearing them.,I Love This Shoe
B00ES82H6K,"June 19, 2015",5,10.5,D(M), Black / Onyx / Orange,Just fit perfectly in my feet!,Five Stars
B00ES82H6K,"June 19, 2015",5,10,D(M), Island Blue / Lightning / Lime,Great for plantar facitititsc.,Five Stars
B00ES82H6K,"May 21, 2015",5,11.5,D(M), White/Black/Royal,Toe box fits better and I like them.,Like it
B00ES82H6K,"October 6, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,Perfect,Nice
B00ES82H6K,"June 23, 2015",5,14,D(M), White/Black/Royal,Great Shoe - very comfortable,Five Stars
B00ES82H6K,"May 29, 2015",4,12,2E, White/Black/Royal,Very comfortable stylish sneakers.,Worth the price
B00ES82H6K,"May 14, 2015",5,11,4E, White/Black/Royal,EXACTLY WHAT I EXPECTED. GREAT SHOES!,GREAT SHOES!
B00ES82H6K,"April 8, 2015",5,10,D(M), Titanium/Black/Red,Wonderful shoe!This is my fourth pair.,Wonderful shoe! This is my fourth pair
B00ES82H6K,"May 25, 2015",5,11.5,D(M), Black / Onyx / Orange,Awesome running shoe!  Really like the look!,Five Stars
B00ES82H6K,"August 27, 2015",5,11.5,4E, Titanium/Black/Red,I like my shoes,Five Stars
B00ES82H6K,"February 8, 2015",5,9,D(M), White/Black/Royal,This is a great sneaker! Fits well and is verry light.,Five Stars
B00ES82H6K,"July 6, 2015",5,11,4E, Titanium/Black/Red,LoveLoveLove these NImbus.,Five Stars
B00ES82H6K,"July 20, 2015",5,11,2E, White/Black/Royal,Most comfortable shoes.,Great fit
B00ES82H6K,"September 9, 2015",5,10.5,D(M), White/Black/Royal,Great shoes!,Five Stars
B00ES82H6K,"September 9, 2015",5,8.5,D(M), Island Blue / Lightning / Lime,An air pilow,Five Stars
B00ES82H6K,"March 31, 2015",4,9.5,D(M), White/Black/Royal,Need 1/2 larger but other wise like the shoe.,Four Stars
B00ES82H6K,"September 8, 2015",5,12,D(M), White/Black/Royal,Perfect fit!,Five Stars
B00ES82H6K,"September 7, 2015",4,11.5,D(M), White/Black/Royal,Good product,Four Stars
B00ES82H6K,"April 29, 2015",5,7.5,D(M), White/Black/Royal,"a little bit heavy, but great cusioning",but great
B00ES82H6K,"April 24, 2015",5,11,D(M), White/Black/Royal,Everything as expected would order again,Five Stars
B00ES82H6K,"September 6, 2015",5,14,D(M), White/Black/Royal,Great shoes.,Five Stars
B00ES82H6K,"May 22, 2015",5,11,D(M), White/Black/Royal,Great cushioning - flexible uppers,Five Stars
B00ES82H6K,"June 1, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,Great shoes. This is my 3rd pair,Five Stars
B00ES82H6K,"April 2, 2015",5,12,D(M), Titanium/Black/Red,The only way I'm buying shoes from now on!!!,Five Stars
B00ES82H6K,"April 16, 2015",5,9.5,4E, White/Black/Royal,Very comfortable for running- great shoe!,Five Stars
B00ES82H6K,"September 8, 2015",5,10.5,4E, Titanium/Black/Red,As expected,Five Stars
B00ES82H6K,"March 31, 2015",5,9.5,D(M), Blue Print / Flash Orange / Black,They are pretty comfortable and lightweight.,Five Stars
B00ES82H6K,"July 12, 2015",4,11.5,D(M), Island Blue / Lightning / Lime,Good shoes,Four Stars
B00ES82H6K,"May 24, 2015",5,11.5,4E, White/Black/Royal,best heel support that I've found,Five Stars
B00ES82H6K,"August 4, 2015",5,9.5,4E, Titanium/Black/Red,Great fitting shoe,Five Stars
B00ES82H6K,"May 12, 2015",5,11.5,D(M), Island Blue / Lightning / Lime,My husband loves his running shoes.,Five Stars
B00ES82H6K,"August 8, 2015",5,10.5,4E, Titanium/Black/Red,Very comfortable!,Five Stars
B00ES82H6K,"July 29, 2015",4,11.5,4E, Titanium/Black/Red,Fit great. Good buy,Four Stars
B00ES82H6K,"May 11, 2015",5,11,D(M), Titanium/Black/Red,"Nice fit, good support, great look.",Asics!
B00ES82H6K,"April 26, 2015",5,12,D(M), White/Black/Royal,Very good shoe. Everything I expected.,Great shoe
B00ES82H6K,"May 23, 2015",5,11,4E, Titanium/Black/Red,Fit as expected and comfortable.,Five Stars
B00ES82H6K,"August 9, 2015",5,10,D(M), White/Black/Royal,Need the cushion,Five Stars
B00ES82H6K,"April 13, 2015",3,9.5,D(M), Island Blue / Lightning / Lime,I may need to return to get bigger size.,Three Stars
B00ES82H6K,"February 8, 2015",5,10.5,D(M), White/Black/Royal,good as expected and about 40 USD cheaper than shop,Five Stars
B00ES82H6K,"April 11, 2015",5,11.5,D(M), White/Black/Royal,Most comfortable shoes I have ever worn.,Five Stars
B00ES82H6K,"June 29, 2015",5,9,D(M), Titanium/Black/Red,"Im satisfied, good shoes",Five Stars
B00ES82H6K,"March 4, 2015",5,14,D(M), Titanium/Black/Red,Love'em. Getting ready to buy another two pair.,Five Stars
B00ES82H6K,"May 8, 2015",5,9.5,D(M), Island Blue / Lightning / Lime,Look and feel great!  I love asics,Five Stars
B00ES82H6K,"May 17, 2015",5,9.5,D(M), Black / Onyx / Orange,asics best shoe in the business.,the shoe for the life athlete.
B00ES82H6K,"June 30, 2015",5,11.5,D(M), Black / Onyx / Orange,Asics never disappoints,Great comfortable running shoe!
B00ES82H6K,"June 30, 2015",5,9.5,D(M), White/Black/Royal,Perfect! No more words!,Perfect!
B00ES82H6K,"August 24, 2015",5,9.5,D(M), Titanium / Black / Red,Perfect fit,Five Stars
B00ES82H6K,"July 27, 2015",5,8.5,D(M), White/Black/Royal,Really nice shoes,"Best for long runs, I use cheaper and harder cushion shoes for run under 5 miles. It may spoil your feet since it is ""too"" soft!"
B00ES82H6K,"April 14, 2015",5,9,2E, White/Black/Royal,Great shoe for the price.  Comfortable,Five Stars
B00ES82H6K,"June 28, 2015",5,14,D(M), White/Black/Royal,Like walking on a cloud,Five Stars
B00ES82H6K,"April 18, 2015",5,8.5,D(M), Island Blue / Lightning / Lime,Good packing. As expected. Fit great.,Great
B00ES82H6K,"April 13, 2015",5,11,2E, White/Black/Royal,Best shoes for men who under pronates.,Five Stars
B00ES82H6K,"March 28, 2015",5,11,4E, White/Black/Royal,"Great all-around shoe! Nice looking, too.",Five Stars
B00ES82H6K,"June 25, 2015",5,10.5,D(M), White/Black/Royal,Best running shoes ever,Five Stars
B00ES82H6K,"March 7, 2015",5,10,2E, White/Black/Royal,Fit and finish are excellent. Very soft ride.,Five Stars
B00ES82H6K,"July 15, 2015",4,11.5,D(M), Island Blue / Lightning / Lime,Glad to be in Acics,Four Stars
B00ES82H6K,"August 18, 2014",5,15,2E, White/Black/Royal,Love these shoes... Wish they had my size in a different color as I would buy them,Five Stars
B00ES82H6K,"April 25, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,Very comfortable great for walking.,Five Stars
B00ES82H6K,"May 14, 2015",5,8.5,2E, White/Black/Royal,want another pair//perfect shoe,Five Stars
B00ES82H6K,"August 19, 2015",4,11,D(M), White/Black/Royal,Great shoe!,Four Stars
B00ES82H6K,"July 7, 2015",5,7,D(M), White/Black/Royal,Great running shoes.,Five Stars
B00ES82H6K,"May 8, 2015",4,8.5,D(M), Island Blue / Lightning / Lime,best running shoes i¡®ve ever had,Four Stars
B00ES82H6K,"November 23, 2014",5,11,D(M), White/Black/Royal,It is a great shoe and I got a good internet price.It's perfect,excellent shoe exactly what i wanted
B00ES82H6K,"September 21, 2014",5,11,2E, White/Black/Royal,GREAT SHOE. Exceeds expctations after running for 5 days over the last week,Five Stars
B00ES82H6K,"July 20, 2015",5,9.5,D(M), White/Black/Royal,Excellent product,Five Stars
B00ES82H6K,"October 5, 2014",5,11.5,D(M), White/Black/Royal,Excellent running shoes if you know your size it should fit as expected!,Five Stars
B00ES82H6K,"June 4, 2015",5,11,D(M), Island Blue / Lightning / Lime,"Comfortable..., 100% good!",Five Stars
B00ES82H6K,"July 9, 2015",5,10,D(M), Titanium/Black/Red,Excellent as always,Five Stars
B00ES82H6K,"April 24, 2015",5,12,D(M), White/Black/Royal,Fantastic shoe at a great price !!,Amazing shoe at a great price
B00ES82H6K,"April 4, 2015",4,13,4E, White/Black/Royal,Great shoes and extremely comfortable!,Four Stars
B00ES82H6K,"July 7, 2015",5,10.5,D(M), Titanium/Black/Red,Great feel on runs!,Five Stars
B00ES82H6K,"July 20, 2015",5,11.5,D(M), White/Black/Royal,Very comfortable,Five Stars
B00ES82H6K,"July 10, 2015",5,9,D(M), White/Black/Royal,Always love Nimbus,Five Stars
B00ES82H6K,"August 26, 2015",5,10,4E, Titanium/Black/Red,Perfect.,Five Stars
B00ES82H6K,"June 4, 2015",5,9.5,2E, White/Black/Royal,Great Shoes -- great fit!,Five Stars
B00ES82H6K,"March 6, 2015",5,8.5,D(M), Black / Onyx / Orange,very comfortable can walk and stand all day,Good Shoe
B00ES82H6K,"November 25, 2014",5,10,D(M), Island Blue / Lightning / Lime,The delivery was on time and the product is very comfortable!,Perfect
B00ES82H6K,"May 19, 2015",5,12.5,2E, White/Black/Royal,The gel absorbs impact well.,Five Stars
B00ES82H6K,"February 9, 2015",5,11,D(M), White/Black/Royal,And great service/delivery from Tropic Sports!,Five Stars
B00ES82H6K,"April 13, 2015",5,10.5,2E, White/Black/Royal,These shoes exceed my expectations.,Five Stars
B00ES82H6K,"August 8, 2015",5,10.5,D(M), White/Black/Royal,Great shoe.,Five Stars
B00ES82H6K,"May 2, 2015",5,15,D(M), White/Black/Royal,Quality at an affordable price.,Great Value!
B00ES82H6K,"September 29, 2015",5,8.5,D(M), White/Black/Royal,Great shoe,Five Stars
B00ES82H6K,"June 30, 2015",5,7.5,D(M), Black / Onyx / Orange,GREAT RUNNING SHOES,Five Stars
B00ES82H6K,"March 9, 2015",5,13,D(M), White/Black/Royal,Fit as expected and are very comfortable.,Good shoes.
B00ES82H6K,"April 27, 2015",5,12.5,D(M), Titanium/Black/Red,Great fitting never felt better,Five Stars
B00ES82H6K,"August 3, 2015",5,9.5,D(M), White/Black/Royal,Great shoe!,Five Stars
B00ES82H6K,"April 26, 2015",4,9,2E, White/Black/Royal,Shoes are a half size small,Four Stars
B00ES82H6K,"May 21, 2015",5,12,D(M), White/Black/Royal,Only shoes I'm running in.,Five Stars
B00ES82H6K,"May 29, 2015",5,12,D(M), White/Black/Royal,Best running shoes ever!,Five Stars
B00ES82H6K,"May 29, 2015",5,10,D(M), White/Black/Royal,Love them.  My 6th pair.,Five Stars
B00ES82H6K,"August 19, 2015",5,10,4E, Titanium/Black/Red,Cool!!!,Five Stars
B00ES82H6K,"August 26, 2014",5,9,D(M), Island Blue / Lightning / Lime,Perfect shipping Perfect Size Great Product The Best Running Shoes Ever seen,Five Stars
B00ES82H6K,"August 4, 2015",5,13,2E, White/Black/Royal,Great shoe,Great Shoe
B00ES82H6K,"May 27, 2015",5,11.5,4E, White/Black/Royal,Came quick and fit great,Five Stars
B00ES82H6K,"July 23, 2015",4,10,D(M), Titanium/Black/Red,Confort¨¢vel.,Four Stars
B00ES82H6K,"August 10, 2015",5,9.5,D(M), White/Black/Royal,Perfect.,Five Stars
B00ES82H6K,"June 16, 2015",4,8.5,2E, White/Black/Royal,Happy with purchase,Four Stars
B00ES82H6K,"May 16, 2015",5,12,D(M), Island Blue / Lightning / Lime,Very confortable & nice!!,Five Stars
B00ES82H6K,"June 19, 2015",5,11,D(M), White/Black/Royal,I like them a lot.,Five Stars
B00ES82H6K,"August 7, 2015",5,10,D(M), White/Black/Royal,Love it.,Five Stars
B00ES82H6K,"May 25, 2015",5,10,D(M), Titanium/Black/Red,Very comfortable shoes.,Five Stars
B00ES82H6K,"July 23, 2015",5,11.5,D(M), Island Blue / Lightning / Lime,Great shoes,Five Stars
B00ES82H6K,"April 24, 2015",5,12.5,4E, Titanium/Black/Red,Very comfortable. Fits great.,Great shoe
B00ES82H6K,"August 19, 2015",5,9.5,D(M), White/Black/Royal,great,Five Stars
B00ES82H6K,"June 7, 2015",5,9,D(M), Titanium/Black/Red,Always fit perfectly,Five Stars
B00ES82H6K,"June 28, 2015",5,9.5,D(M), White/Black/Royal,Very confortable,Five Stars
B00ES82H6K,"July 26, 2015",5,11.5,D(M), White/Black/Royal,Great shoe,Five Stars
B00ES82H6K,"May 27, 2015",5,9,2E, White/Black/Royal,Like running on clouds,Five Stars
B00ES82H6K,"April 2, 2015",4,11,D(M), Black / Onyx / Orange,"Great shoes, I use them for work.",Four Stars
B00ES82H6K,"May 6, 2015",5,8.5,D(M), Black / Onyx / Orange,Very comfortable sneakers.,Runs wonderfully
B00ES82H6K,"May 26, 2015",5,11,D(M), White/Black/Royal,"Fits great, very comfortable.",Five Stars
B00ES82H6K,"March 21, 2015",5,14,D(M), Island Blue / Lightning / Lime,Great shoe! Lighter than Nimbus 15.,Great shoe!
B00ES82H6K,"May 25, 2015",5,10,D(M), White/Black/Royal,Excelent running shoes,Five Stars
B00ES82H6K,"May 20, 2015",5,10.5,D(M), White/Black/Royal,Great shoes for running,Five Stars
B00ES82H6K,"July 28, 2015",5,12,D(M), White/Black/Royal,Very good,Five Stars
B00ES82H6K,"March 26, 2015",4,10,2E, White/Black/Royal,Good shoesHighly recommended,Asics does it again
B00ES82H6K,"December 5, 2014",5,12,D(M), Island Blue / Lightning / Lime,Really comfortable for 8 hour nonstop walking at work.,Five Stars
B00ES82H6K,"July 26, 2015",4,10,D(M), White/Black/Royal,Great fit,Four Stars
B00ES82H6K,"July 16, 2015",4,13,4E, Titanium/Black/Red,Comfortable,Comfortable
B00ES82H6K,"March 13, 2015",5,9,4E, Titanium/Black/Red,Had them before. They fit just fine.,They fit just fine.
B00ES82H6K,"May 6, 2015",5,10.5,2E, White/Black/Royal,Very happy with purchase.,Solid running shoe
B00ES82H6K,"July 5, 2015",5,9,D(M), Black / Onyx / Orange,Like the shoe,Running
B00ES82H6K,"April 26, 2015",5,11.5,4E, White/Black/Royal,"Great shoe,very comfortable","Great shoe, very comfortable"
B00ES82H6K,"June 19, 2015",5,15,D(M), White/Black/Royal,Feet feels great,Five Stars
B00ES82H6K,"May 25, 2015",4,10.5,4E, White/Black/Royal,Nice Shoe for the gym,Nice Running shoe for workouts
B00ES82H6K,"May 29, 2015",4,11,2E, White/Black/Royal,This is my 3rd pair.,Great Running/Walking Shoe - ASICS Men's GelNimbus 16 2E
B00ES82H6K,"March 25, 2015",5,10,D(M), Titanium/Black/Red,Fantastic shoes with good support,Five Stars
B00ES82H6K,"June 7, 2015",5,8.5,D(M), Titanium/Black/Red,Nice tennis shoes.,Five Stars
B00ES82H6K,"April 4, 2015",5,13,2E, White/Black/Royal,Good shoes for running 10km/day,Five Stars
B00ES82H6K,"July 3, 2015",5,11.5,D(M), White/Black/Royal,Go for it....,Five Stars
B00ES82H6K,"April 28, 2015",4,11.5,D(M), White/Black/Royal,Very happy with this shoe.,Four Stars
B00ES82H6K,"March 19, 2015",5,9.5,D(M), Black / Onyx / Orange,Nice and confortable running shoes,Five Stars
B00ES82H6K,"December 14, 2014",5,8,4E, White/Black/Royal,Happy to find 4E width and for them to fit so well.,Five Stars
B00ES82H6K,"July 16, 2015",5,12,4E, Titanium/Black/Red,Love it :),Five Stars
B00ES82H6K,"February 8, 2015",5,13,D(M), Titanium/Black/Red,My forth pair of ASICS. Luv these shoes.,Five Stars
B00ES82H6K,"July 10, 2015",5,12,D(M), White/Black/Royal,great shoes,Five Stars
B00ES82H6K,"July 14, 2015",5,7.5,D(M), White/Black/Royal,Very Good!,Five Stars
B00ES82H6K,"January 27, 2015",5,11,D(M), White/Black/Royal,Can't beat GOOD footwear! Always worth it.,Five Stars
B00ES82H6K,"April 7, 2015",1,12,D(M), Island Blue / Lightning / Lime,"Update: After about a hundred miles of use, the shoes broke down. My understanding is that they are supposed to last 300+ miles. I would have expected better from asics. I have worn this line of shoes (in this size) for 5 years, and am extremely disappointed in the quality of this iteration (16s).I'm not sure I will buy shoes online again. I ended up with injuries that lasted several weeks. After speaking with a local running store, they advised against buying online. That was due to observations that they made based on shoes they sell versus what they had seen from others that bought online. Their only guess was that maybe shoes that weren't able to be sold in stores were sold online (not up to quality standards or something). They did say that the 16s did not sell when they had them in stock, but that the 17s were flying off the shelf, for what that's worth. Maybe it's just the model that wasn't quite right. I ended up with a different brand, but I wish I'd done my homework first.","Initially comfortable, quickly caused injuries"
B00ES82H6K,"June 16, 2015",5,10.5,D(M), Black / Onyx / Orange,Great sneakers!,Awesome shoe
B00ES82H6K,"February 26, 2015",5,11,D(M), Titanium/Black/Red,Great comfy shoe right out of the box,Will buy again.
B00ES82H6K,"October 1, 2014",5,9.5,D(M), Titanium / Black / Red,"Good fit, needed no break-in, works fine for this underpronator.",Five Stars
B00ES82H6K,"May 26, 2015",5,11.5,D(M), Island Blue / Lightning / Lime,Asics is the BEST!!,Five Stars
B00ES82H6K,"June 9, 2015",4,12,D(M), White/Black/Royal,Very comfortable,Four Stars
B00ES82H6K,"June 9, 2015",5,12,D(M), Titanium/Black/Red,Love these shoes,Love them
B00ES82H6K,"July 13, 2015",5,10,D(M), Island Blue / Lightning / Lime,Perfect!!,Five Stars
B00ES82H6K,"April 24, 2015",5,12.5,D(M), White/Black/Royal,Great shoe so comfortable,Five Stars
B00ES82H6K,"March 23, 2015",5,11.5,D(M), White/Black/Royal,great shoes like walking on air,Five Stars
B00ES82H6K,"April 25, 2015",5,11.5,D(M), Island Blue / Lightning / Lime,Nimbus never disappoint.,Five Stars
B00ES82H6K,"June 23, 2015",4,9,D(M), White/Black/Royal,great shoes!,Four Stars
B00ES82H6K,"April 19, 2015",5,10.5,D(M), Titanium/Black/Red,Good product  good seller,Five Stars
B00ES82H6K,"May 16, 2015",5,11,D(M), Island Blue / Lightning / Lime,Great running shoe.,Five Stars
B00ES82H6K,"April 21, 2015",5,9.5,D(M), Island Blue / Lightning / Lime,Confortable. Nice to run,Nice to run
B00ES82H6K,"June 23, 2015",5,13,D(M), White/Black/Royal,Great shoes,Five Stars
B00ES82H6K,"July 13, 2015",5,10.5,D(M), White/Black/Royal,"Thanks,",Five Stars
B00ES82H6K,"April 9, 2015",5,12.5,D(M), Titanium/Black/Red,Great Great Running Shoe!!,Five Stars
B00ES82H6K,"February 14, 2015",5,11.5,D(M), Titanium/Black/Red,Very comfortable shoes for walking.,Five Stars
B00ES82H6K,"April 18, 2015",5,13,4E, Titanium/Black/Red,Best shoes for the money,Five Stars
B00ES82H6K,"April 2, 2015",5,9.5,2E, White/Black/Royal,Another good shoe by Asics.,Five Stars
B00ES82H6K,"February 2, 2015",5,9,D(M), Titanium/Black/Red,I love this shoes. Im done with Nike!,Five Stars
B00ES82H6K,"July 27, 2014",5,14,4E, White/Black/Royal,This shoe is very comfortable and a good comfort shoe for a large person.,Comfort running shoe
B00ES82H6K,"June 8, 2015",5,9.5,D(M), Titanium / Black / Red,feel good !!!,Five Stars
B00ES82H6K,"June 21, 2015",5,15,4E, White/Black/Royal,great feel,Five Stars
B00ES82H6K,"March 24, 2015",5,8,D(M), Black / Onyx / Orange,Game changer for my running!,I can run all day
B00ES82H6K,"February 12, 2015",5,11,D(M), Island Blue / Lightning / Lime,Quality and size which I expected.,Five Stars
B00ES82H6K,"October 31, 2014",5,12,D(M), Titanium/Black/Red,Best Asics I have ever had. Wear it almost every day;.,Best
B00ES82H6K,"May 30, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,Excellent buy.,Amazoning
B00ES82H6K,"June 23, 2015",5,9,D(M), Titanium/Black/Red,very good,Five Stars
B00ES82H6K,"June 23, 2015",5,13,D(M), White/Black/Royal,Excellent,Five Stars
B00ES82H6K,"December 15, 2014",4,9,D(M), White/Black/Royal,They are a little bigger than my other Asics.,Four Stars
B00ES82H6K,"January 4, 2015",5,10,D(M), Titanium/Black/Red,Fits well. Takes 20-30 miles to break in.,Five Stars
B00ES82H6K,"July 12, 2015",5,10,D(M), Blue Print / Flash Orange / Black,Great,Five Stars
B00ES82H6K,"June 16, 2015",5,8,D(M), Titanium/Black/Red,very good.,Five Stars
B00ES82H6K,"November 24, 2014",4,8.5,D(M), Titanium/Black/Red,"I purchased the ASICS Gel-Nimbus 16 as I was looking for a cushioned shoe to begin Insanity Max:30 in December and to replace my Saucony Hurricanes that are simply getting old.  I tried the various Brooks models that are so highly rated, but this shoe provided more cushioning and was overall more comfortable for me.  I tried on size 9 in the store but they were too large.  Unfortunately I could not find an 8.5 anywhere.  I ordered through Amazon and the package arrived in a timely manner.  The shoe is slightly bigger than anticipated.  I have owned ASICS in the past and have never had that problem.  They fit but not as anticipated thus the four star rating.  Otherwise they meet all my expectations in terms of comfort.  It is too early to talk about durability.  I don't know if the entire line of ASICS Gel-Nimbus shoes runs larger than other brands but my particular pair does.  Overall great shoe and good service from Amazon.  Love ASICS and will buy from them again.",Excellent Choice
B00ES82H6K,"April 17, 2015",4,10.5,2E, White/Black/Royal,Very nice running shoe,Four Stars
B00ES82H6K,"May 11, 2015",5,11,D(M), White/Black/Royal,Excellent product,Five Stars
B00ES82H6K,"April 1, 2015",5,8,D(M), Titanium/Black/Red,comfortable £¬l like it :),Five Stars
B00ES82H6K,"June 9, 2015",5,11,D(M), Titanium/Black/Red,Great shoes,Five Stars
B00ES82H6K,"June 9, 2015",5,11,2E, White/Black/Royal,Nice piece!,Five Stars
B00ES82H6K,"June 29, 2015",5,9.5,D(M), White/Black/Royal,Perfect,Five Stars
B00ES82H6K,"June 18, 2015",5,9.5,D(M), White/Black/Royal,excellent,Five Stars
B00ES82H6K,"April 19, 2015",5,10.5,D(M), Titanium/Black/Red,Great fit and support,Five Stars
B00ES82H6K,"March 24, 2015",5,14,D(M), White/Black/Royal,My favorite running shoes.,Five Stars
B00ES82H6K,"February 8, 2015",5,11.5,D(M), White/Black/Royal,"Great fit, comfort and stability.",Five Stars
B00ES82H6K,"May 27, 2015",5,11.5,D(M), White/Black/Royal,Good purchase,Five Stars
B00ES82H6K,"July 12, 2014",5,10.5,D(M), Titanium/Black/Red,Perfect fit and matched the quality I was reading about in other reviews.,Excellent Running Shoe
B00ES82H6K,"May 21, 2015",5,8,2E, White/Black/Royal,"yes ,i love it",i love
B00ES82H6K,"May 19, 2015",4,9.5,2E, White/Black/Royal,Great sneaker!,Great sneaker
B00ES82H6K,"June 6, 2015",5,14,D(M), Island Blue / Lightning / Lime,Great shoe,Five Stars
B00ES82H6K,"July 1, 2015",5,7,D(M), White/Black/Royal,Great,Five Stars
B00ES82H6K,"July 1, 2015",5,9,D(M), Titanium/Black/Red,GreAt,Five Stars
B00ES82H6K,"April 16, 2015",5,11.5,D(M), Black / Onyx / Orange,Perfect for running!,Five Stars
B00ES82H6K,"March 31, 2015",4,8.5,4E, White/Black/Royal,Shoes work as expected.,Four Stars
B00ES82H6K,"October 3, 2014",5,9.5,D(M), Island Blue / Lightning / Lime,The running shoes I have ever used in more than 8 years.,Five Stars
B00ES82H6K,"March 4, 2015",4,10.5,D(M), Titanium/Black/Red,Very nice running  shoes !!!,Four Stars
B00ES82H6K,"June 6, 2015",5,10,D(M), White/Black/Royal,Good shoe,Five Stars
B00ES82H6K,"March 3, 2015",5,11.5,D(M), Black / Onyx / Orange,Great buy!!  Love the shoes.,Five Stars
B00ES82H6K,"April 27, 2015",5,11,D(M), Black / Onyx / Orange,LOVE these shoes.,Nimbus Rox!
B00ES82H6K,"December 2, 2014",5,8,D(M), Island Blue / Lightning / Lime,My son loves the shoes. Great fit and style.,Great fit and style
B00ES82H6K,"July 1, 2015",5,8.5,D(M), Titanium/Black/Red,Good,Five Stars
B00ES82H6K,"March 11, 2015",5,12,D(M), Titanium/Black/Red,Got here quick. Very cushy,Five Stars
B00ES82H6K,"May 4, 2015",4,9.5,D(M), Titanium / Black / Red,So far so good.,great shoes
B00ES82H6K,"June 25, 2015",4,11.5,D(M), White/Black/Royal,Nice,Four Stars
B00ES82H6K,"April 26, 2015",5,13,D(M), White/Black/Royal,They fit great .,Five Stars
B00ES82H6K,"May 20, 2015",5,8,D(M), White/Black/Royal,comfortable,good
B00ES82H6K,"June 8, 2015",5,11,D(M), Titanium/Black/Red,Awesome,Five Stars
B00ES82H6K,"June 22, 2015",5,9,D(M), White/Black/Royal,good,Five Stars
B00ES82H6K,"March 9, 2015",5,10,D(M), White/Black/Royal,Great comfort and support,Five Stars
B00ES82H6K,"June 12, 2015",5,11.5,D(M), Black / Onyx / Orange,Top!!!,Five Stars
B00ES82H6K,"January 29, 2015",5,12.5,4E, Titanium/Black/Red,Great shoe at an awesome price.,Five Stars
B00ES82H6K,"February 20, 2015",5,10.5,D(M), Titanium/Black/Red,Excellent!! Fit was perfect!,Great running shoe!
B00ES82H6K,"January 22, 2015",5,12,4E, White/Black/Royal,Fast shipping and great price!!!,Five Stars
B00ES82H6K,"September 2, 2014",5,11,D(M), White/Black/Royal,Bought for my son and he had clocked extra miles on day 1 !,Best buy.
B00ES82H6K,"April 20, 2015",5,8,2E, White/Black/Royal,good for running,Five Stars
B00ES82H6K,"May 19, 2015",5,14,4E, Titanium/Black/Red,Great shoe,Five Stars
B00ES82H6K,"May 4, 2015",5,10.5,D(M), Titanium/Black/Red,Great cushion,Five Stars
B00ES82H6K,"March 9, 2015",4,11.5,D(M), Titanium/Black/Red,fit good and confortable,Four Stars
B00ES82H6K,"March 24, 2015",5,9.5,D(M), Titanium / Black / Red,"Nice shoe, good price",Five Stars
B00ES82H6K,"March 19, 2015",5,10,2E, White/Black/Royal,I love these sneakers!,Five Stars
B00ES82H6K,"May 13, 2015",5,9.5,D(M), White/Black/Royal,Perfect fit,Five Stars
B00ES82H6K,"April 8, 2015",5,11,D(M), Titanium/Black/Red,Always as expected,Five Stars
B00ES82H6K,"January 19, 2015",5,10,D(M), Island Blue / Lightning / Lime,Shoes are perfect!  Great Price!,Five Stars
B00ES82H6K,"May 12, 2015",5,10.5,4E, White/Black/Royal,Good shoes.,Five Stars
B00ES82H6K,"May 22, 2015",5,9,4E, White/Black/Royal,very good,Five Stars
B00ES82H6K,"March 17, 2015",5,13,D(M), Black / Onyx / Orange,the best for long runs,Five Stars
B00ES82H6K,"February 17, 2015",5,8,D(M), White/Black/Royal,I really like these shoes..,Five Stars
B00ES82H6K,"April 29, 2015",5,11,D(M), Island Blue / Lightning / Lime,Very good....,Five Stars
B00ES82H6K,"April 19, 2015",4,9,D(M), Titanium/Black/Red,Fot as expected,Four Stars
B00ES82H6K,"February 17, 2015",5,9.5,D(M), White/Black/Royal,Great shoes at a fair price,Five Stars
B00ES82H6K,"May 13, 2015",5,10,D(M), White/Black/Royal,Great shoe,Five Stars
B00ES82H6K,"December 19, 2014",5,10.5,D(M), Island Blue / Lightning / Lime,Great. Fits perfectly and very smooth,Very happy customer.
B00ES82H6K,"February 21, 2015",5,9.5,D(M), Titanium / Black / Red,Asics Nimbus. Enough said.,Five Stars
B00ES82H6K,"May 17, 2015",5,10.5,D(M), Titanium/Black/Red,Great buy,Five Stars
B00ES82H6K,"April 17, 2015",5,9,4E, White/Black/Royal,Excellent shoes,Five Stars
B00ES82H6K,"March 17, 2015",5,10.5,D(M), Titanium/Black/Red,Very pleased overall.,Five Stars
B00ES82H6K,"August 12, 2014",5,8,D(M), Island Blue / Lightning / Lime,"It's a nice shoe, beautiful, nice in for running and walking.",Five Stars
B00ES82H6K,"March 21, 2015",2,9.5,D(M), White/Black/Royal,Is small to be 9 1/2,Two Stars
B00ES82H6K,"May 14, 2015",5,10.5,D(M), White/Black/Royal,Very nice,Five Stars
B00ES82H6K,"December 25, 2014",5,10.5,4E, White/Black/Royal,PERFECT FIT COMFORTABLE.GREAT SHOE.,Five Stars
B00ES82H6K,"June 7, 2015",5,9,D(M), Island Blue / Lightning / Lime,good,Five Stars
