asin,date,rating,size,width,color,text,title
B0009ZAHFE,13-Feb-13,2,9.5,M,Black,"Even thought the product description says to order one full size up, I wasn't prepared for how narrow this shoe is. I could barely slide my foot into the 9.5 (I'm usually a 8.5M/W) and could not move my toes. Returning for refund.",Small and narrow
B0009ZAHFE,29-Dec-11,2,11.5,M,Black/Red,"This shoe was not the correct size.  It was several sizes smaller and I could not even get it on.Because it was sent in separated boxes but part of the same order, I had to pay separate shipping on each item to return and lost my discount for buying and ended up paying over $15 for a badly sized product.Very disappointed.",Disappointed
B0009ZAHFE,18-Jun-14,5,10,M,Black,I wear this shoe for my Zumba classes--this is my second pair of the same shoe--the first ones lasted for 3 years.,Great shoe
B0009ZAHFE,28-Dec-14,3,9.5,M,Black,Too narrow - length was fine. Really like sneaker but too narrow at toe area.,Narrow
B0009ZAHFE,8-Feb-14,5,13,M,Black,Of shoes that would fit my orthopedic inserts. Several friends have admired the comfy shoes. Just wish they came in another color. Thanks,I looked so long for a great walking pair
B0009ZAHFE,25-Feb-14,5,9.5,M,Black,"I certainly will recommend this shoe to the girls in my line dancing class.This shoe gives great support, and help with balance.",Great shoe
B0009ZAHFE,26-Feb-13,5,7.5,M,Black,Wore for the first time yesterday and they felt wonderful.  It was nice that the instructions that the shoes ran a size smaller really helped as I ordered a size up and they are so comfortable.,Great Shoes
B0009ZAHFE,27-Feb-15,3,7,M,Black,"Nice shoes, a bit narrow in toe area.Need to wear thin socks",Three Stars
B0009ZAHFE,24-Nov-15,4,7.5,M,Black,Excellent,Four Stars
B0009ZAHFE,12-Oct-15,5,9.5,M,Black,great dance shoes,Five Stars
B0009ZAHFE,28-Feb-15,5,8.5,M,Black,"Love the shoes, Great experience with Amazon. You are the best!",Five Stars
B0009ZAHFE,11-Feb-15,3,9,M,White,synthetic leather on the toe of the shoe causes great discomfort,Zumba pain
B0009ZAHFE,27-Apr-15,5,7.5,M,Black,great shoes if you need a heavy duty dance support .,Five Stars
B0009ZAHFE,9-May-13,4,10.5,M,Black,I bought them for Zumba on a wood floor. I had them for two months. My major complain they are too slippery on the floor.  I am afraid to slip.The fit and comfort is fine.,Overall good for Zumba
B0009ZAHFE,6-May-14,5,10,M,Black,Have been wearing these dance sneakers for three years. They are so comfortable and good support for my Zumba class.,dance sneakers
B0009ZAHFE,26-Sep-13,5,8.5,M,Black,Very good product and great service they were too small for my daughter but the company exchanged them for me quickly and the larger size is much better.,Great Customer Service
B0009ZAHFE,14-Nov-15,4,8,M,Black,great,Four Stars
B0009ZAHFE,6-Jun-14,5,3.5,M,Black,We ordered 1 size bigger and fits good. Good dance shoes. Good price and good quality. Have a good dance day,Dance shoes
B0009ZAHFE,15-Feb-12,3,9.5,M,Black,"These shoes run very short as the toe box was very confining for me. I will have to order at least one size up, but I think they will work out very well in the right size. Great support and slick (but not too slick) for Zumba sliding!",Order size up
B0009ZAHFE,9-Apr-15,5,14,M,Black,purchased to wear in dance class.  So far great.,So far great.
B0009ZAHFE,31-Dec-13,5,10.5,M,Black/Red,PRICE IS RIGHT...FIT IS GREAT...AND I JUST LOVE MY NEW DANCING SHOES...THIS IS THE PLACE TO GO IF YOU SEEK SOME QUALITY DANCING SHOES,FOR THE SERIOUS DANCER
B0009ZAHFE,25-Nov-11,5,12.5,M,Black/Red,"Shipping was quick. Shoes are very comfortable, and well built. You do have to take care when ordering these types of shoes, as the size is not the same as street sizes. I wear a 10 Mens shoe and it took a 12.5 in these shoes to fit snugly.",Great Shoes
B0009ZAHFE,27-Jul-15,5,9.5,M,White,Perfect for dance class.,Five Stars
B0009ZAHFE,11-Apr-13,5,7.5,M,Black,"mom is a 60 year old lady who dance as sport everyday, since she got  the capezio she says she dance free and the feeling is free...she loves them and will buy more for her.",my mom loved them
B0009ZAHFE,20-Oct-14,5,8.5,M,Black,Purchased these for my college age daughter to use on the color guard line...she loves them,Five Stars
B0009ZAHFE,20-Nov-14,3,7,M,Black,The bottom of the shoes are so slippery that I did not wear them again.,Not recommended
B0009ZAHFE,1-Nov-13,5,9,M,White,"Very comfortable and light.  I like them and enjoyed wearing them at my Zumba Class,  I have already recommended them to my Zumba classmate.",Dance Sneakers
B0009ZAHFE,28-Sep-15,5,9.5,M,Black,Excellent,Five Stars
B0009ZAHFE,9-Apr-14,4,9,M,Black,"I do Zumba 4 times a week. This shoe is perfect!!loved the way it feels,light & cushions well, highly recommend.",Great Zumba Shoe
B0009ZAHFE,22-Mar-14,3,10,M,White,"They are good for gliding, they will not stick to the floor but the lack of Any arch support make my arches scream.",No arch support
B0009ZAHFE,3-Feb-13,5,9.5,M,Black,I had a pair of these sneakers before and it was time for a new pair.  I do a lot of country dancing and they are very comfortable and I can dance up a storm and my feet feel great.,Dance Sneakers
B0009ZAHFE,25-Mar-14,5,6,M,Black,I got what I expected. It's the first time I buy these shoes. I hope they will work well and will be good quality.,Got as expected.
B0009ZAHFE,24-Dec-12,5,8,M,Black,I just love my new Capezio zumba shoes. I got one size larger than my usual size and they fit perfectly! I no longer feel any discomfort in my ankles or knees while dancing. Super buy!!!,Easy Dancing with Zumba Shoes
B0009ZAHFE,8-Jan-13,5,8.5,M,Black,funcionalexcelentepracticobonitomegustomuchogracias,excelente
B0009ZAHFE,19-Aug-11,5,7.5,M,White,These capezio dance sneakers made all the difference in the world.  They are comfortable and light on the feet.  I normally wear a 6 to 6 1/2 shoe.  I purchased the 7 1/2.  They fit perfectly. They do run small so order 1 to 1 1/2 sizes larger.,Capezio women's Fierce Dansneaker
B0009ZAHFE,23-Jun-15,5,7.5,M,Black,Great service. Very happy.,Five Stars
B0009ZAHFE,17-Mar-14,5,11,M,Black,"I hate ordering shoes online but needed these for college try-outs, they were an exact fit of what I was needing!",perfect fit!
B0009ZAHFE,23-Apr-14,4,8,M,Black,Very comfortable shoes. I line dance so that's why I bought them. You need to order a 1/2 size up for room,Great
B0009ZAHFE,11-Jun-14,4,8.5,M,Red,Order a size up. I wear a 71/2-8 and had to go with 81/2.Other than that it's a great shoe.,Great shoe. Too small though
B0009ZAHFE,27-Jan-14,3,9.5,M,Black,used these for Zumba class and they were ok..I have a very high arch so they fit well there. I bought a half size bigger.,lighjtweight shoe
B0009ZAHFE,22-Sep-13,4,8.5,M,Red,"Very good quality, exact size, very confotable, yet reasonably priced, in short the purchased product meets my expectations of price / quality",nice
B0009ZAHFE,13-Nov-13,5,5.5,M,Black,I have already given a previous review regarding these dance shoes as they were all purchased  for my grandchildren in various sizes.,Dance shoes.
B0009ZAHFE,30-Apr-13,5,10.5,M,Black,"Returned a pair that were too small, ordered a size larger and they are as expected.  Be careful to choose size correctly when ordering, apparently these run small.","Second pair, these fit fine!"
B0009ZAHFE,22-Feb-13,5,7.5,M,Black,"I love these shoes because they are SO light.  They're very flexable and are SO comfortable.  When you're practicing, you have no trouble turning or pivoting in these shoes.",DANCE SHOES
B0009ZAHFE,18-Oct-10,5,7.5,M,Black,I bought Capezio Fierce Dancesneaker for my once a week Zumba class.I am very satisfied with these shoes as they are perfect for Zumba. It is so much fun to do all the moves wearing this dancesneakers! I wear size 6.5. I ordered size 7.5.  I was a bit dissappointed when I tried them on because the right shoe was a bit tight. I wear my Capesio with thick socks. However after wearing this shoes for several weeks the feeling of tightness completely went away. I am glad that I did not get size 8. Order at least one size bigger! Once you put them on for your dance class the sole would show the signs of wear.,Capezio for Zumba
B0009ZAHFE,13-Oct-13,5,10,M,Black,The shies run small had to purchase two size larger yo fit. Great for zuma and line dancing. Very light and provides needed support.,"Size run small, buy larger"
B0009ZAHFE,21-Jun-15,5,9,M,White,Perform as expected,Five Stars
B0009ZAHFE,18-Aug-14,5,8.5,M,Black,I love these shoes. I don't think I'll ever wear any other shoes for Zumba!!,Five Stars
B0009ZAHFE,23-Sep-14,4,12,M,White,I ordered one size larger than my street shoe size and they fit fine.,Order a size larger than street shoes and they'll fit
B0009ZAHFE,9-Sep-16,2,8,M,White,too small,Two Stars
B0009ZAHFE,30-Oct-12,3,10,M,White,"This shoe is really comfortable and great for dancing.  However, I did notice there is a tear and the threading has loosened on part of the shoe.  I am thinking about returning them.","GOOD SHOE, BUT I HAVE A TEAR ALREADY"
B0009ZAHFE,23-Sep-13,4,8.5,M,Black,Shoe is new and comfortable for daughter's dance classes.  She's had these before and will probably stick with them as her feet grow.,Good shoe
B0009ZAHFE,28-Jan-14,5,10,M,Black,"I researched them , read the reviews and ordered a size bigger. They fit Perfect! Shoes were recommended from instructor",love them
B0009ZAHFE,11-Jun-13,4,9.5,M,Black,Excellent dance shoe.  I consider these a must.  I really notice the strain on my ankles and knees if I attempt to take a Zumba class without them.,I wear a size 9 so I ordered a 9.5.
B0009ZAHFE,1-Sep-14,2,9,M,Black,"The shoes runs small. It is light and does not give a lot of support. Thought it work when you pivot, the shoes does not have any support on my arch.",The shoes runs small. It is light and does ...
B0009ZAHFE,8-Oct-14,4,6.5,M,Black,Excellent Product and delivery as presented in the description.,Excellent Product and delivery as presented in the description.
B0009ZAHFE,11-Jun-15,4,7,M,White,Sizes run small,Four Stars
B0009ZAHFE,28-Jan-14,5,7.5,M,Black,Great Fit and a great dance shoe! I would recommend this dance shoe to anyone looking for a dance sneaker.,Great!
B0009ZAHFE,23-Oct-13,5,4,M,Black,The price was great. The fit was perfect. Shipped very fast. Just make sure you order two sizes up from your regular size.,Perfect
B0009ZAHFE,5-Nov-13,4,9,M,Black,These are lightweight.  The split sole makes moving the foot easy.  Indoors only and buy a size bigger. They run small.,Great for indoor exercising
B0009ZAHFE,10-Sep-12,5,9,M,Black,"excellent product excellent, very good shoes I love and attention was immediate, as received in good condition 100% recommended you purchase another opportunity lo maximo shoes ufff",shoes dance
B0009ZAHFE,18-Oct-13,5,10.5,M,White,Perfect fit. Thank you. They are so comfortable. Will enjoy dancing in them so much. Our dance team director likes white.,awesome
B0009ZAHFE,26-Sep-11,4,11,M,Black,"My feet don't hurt any longer across the tops but they're a little slippery on wood floors. So I hold back a little sometimes so I won't fall. Overall though they do the job and at under $35.00 at the time, well worth it!",Shoes for Zumba
B0009ZAHFE,13-Jul-14,5,6,M,Black,"Excellent immediate despatch smoothly, new product guaranteed as published",Five Stars
B0009ZAHFE,17-May-15,5,6.5,M,Black,Wife loves them!,Five Stars
B0009ZAHFE,18-May-13,3,7.5,M,White,I had to return for a size 8 (one size bigger than I normally take).  Otherwise product looked well made.  Will review after wearing the size 8.,Size runs small
B0009ZAHFE,4-Sep-13,4,11,M,Black/Red,I like the shoes. They are comfortable and nice. The only problem is that the sizes run small. I had to buy size bigger by 1.5.,Great shoes - run small
B0009ZAHFE,20-Nov-15,3,10.5,M,White,"My longest foot is 10 5/8 inches. I wear a men's 9 1/2 U.S. size street shoe. I ordered a size 11.5 Fierce Dansneaker, and it was just a bit too short. My toe just touched the end of the shoe.They are a fairly narrow shoe, which was great because I have narrow feet. I was surprised at the heel height; it was about 7/8 inch tall. The soles are also fairly hard compared with my previous sneaker-style shoes, so I didn't feel as connected to the floor as with other dance shoes. They might stretch and fit, but I don't think I'll risk it. I intend to order a size 12 Capezio Bolt after returning these. These do seem to be well made.",Tricky to size
B0009ZAHFE,17-Nov-14,2,10.5,M,Black,I normally wear a 7 in athletic shoes so I ordered both 7.5 and 8. Both pair were too narrow to wear comfortably. I returned them.,very narrow
B0009ZAHFE,6-Jul-13,5,9,M,White,These shoes fit very well. sizing was one size larger than normal walking shoes. Very good arch support. Gotta love those dancin' shoes.,Gotta love those dancin' shoes!
B0009ZAHFE,7-Oct-14,4,9.5,M,Black,Looks and wears good but runs small  I usually wear an 8,Look and wear good but runs small  I usually wear an 8
B0009ZAHFE,26-Jan-15,5,12,M,Black,"Great shoes, my kiddo loves them.",She wears them all day!
B0009ZAHFE,10-Sep-12,4,10,M,Black,It is a very good shoe for the rotating steps when zumba dancing for it does not grip the ground and it does rum one size small... I am an 11 I ordered a 12 and it was perfect!,Great for Zumba! and yor Knees!
B0009ZAHFE,28-Jun-15,4,10,M,Black,Like,Four Stars
B0009ZAHFE,23-Dec-13,3,12,M,Royal Blue,"I had heard from other reviews to order one size larger, which I did, but they still feel a little small.",still small
B0009ZAHFE,19-Oct-10,5,10,M,Black,"The shoes are comfortable, and supportive.  They have the height in the heel that makes dancing easier and the give to  make your feet flexible.",Exercise shoes for Zumba
B0009ZAHFE,4-Oct-13,4,6.5,M,Black,Not as comfortable as I would have expected. Materials are ok but not excellent. Shoes are being used daily. Thanks,Somewhat comfortable
B0009ZAHFE,12-May-15,5,8.5,M,Black,I like it,Five Stars
B0009ZAHFE,26-Oct-14,4,4.5,M,Black,The shoes run small. I had to buy 2 sizes up.,Runs small
B0009ZAHFE,8-Oct-12,5,6,M,Black,"They are for my daughter. She is really happy with themLuckily I had read the customer reviews, definitely you have to buy 1 size bigger.They are great!!",excellent!
B0009ZAHFE,26-Jan-15,5,10,M,Red,"Great product, comfortable",Comfortable
B0009ZAHFE,10-Dec-12,5,7.5,M,Black,"I read all the post and brought this shoes 1/2 size bigger than my street shoes, it fit great! I use it for my ballroom dance, It gives much better support.",Nice dance shoes
B0009ZAHFE,5-Mar-11,5,11,M,Black,I am 9 and a half.I wore this shoes to hip hop and they fit perfect!They are very fit and comfortable.They are easy to run around in.You should get 1 and a half sizes bigger than your street shoes.,Great Deal!
B0009ZAHFE,22-Mar-13,4,8,M,Black,Makes zumba class painless (for my feet). The shoe does run small and Iordered a size larger as recommended by the website. Very happy.,Happy feet
B0009ZAHFE,6-Oct-12,4,5.5,M,Black,"I like the Capezio DSll Dansneakers.  I like to wear shoes loose.  Normally I wear size 6, I purchased size 8.  These Dansneakersare very comforter and light!",Review on Capezio women's DS11 Fierce Dansneaker
B0009ZAHFE,13-Feb-13,4,7,M,Black,"Nice looking shoe fits true to size.  Inside sole of the shoe is thin, but otherwise great shoe especially for the price.  Fantastic delivery.....",Happy dancing feet
B0009ZAHFE,9-May-13,5,7.5,M,White,I brought this shoe as I have other Capezio dance shoes. I find their dance sneakers very comfortable  and will only but their brand.,Great Shoes
B0009ZAHFE,2-Jul-14,5,8,M,Black,"Love these shoes, great for Zumba!  Comfortable and supporting.",Five Stars
B0009ZAHFE,12-Jan-13,5,9,M,White,"If you are looking for a shoe for zumba, these are awesome! I bring these to the class and change out my shoes, and they have lasted about a year now",Awesome for zumba
B0009ZAHFE,15-Dec-14,5,7.5,M,White,The shoes are very comfortable.,Five Stars
B0009ZAHFE,28-Jan-13,5,7.5,M,Red,Exactly what I was looking for! Very delicate and comfortable! Exactly as described and even better...Definitely recommend to buy this item.,Formidable!
B0009ZAHFE,1-Nov-15,2,8,M,Black,Too small so I ordered a size larger. Waiting to get them.,Two Stars
B0009ZAHFE,24-Dec-14,3,8.5,M,Black,"Run small , toe on the edge",Three Stars
B0009ZAHFE,15-Jan-13,5,10,M,Black,"I needed a new size of the same jazz shoe, so I scanned the barcode and went one size bigger...and the best part...my teacher didn't notice!!! Lol",No more blisters!!!
B0009ZAHFE,24-Mar-13,4,9,M,Black,Good arch support.  Flexible enough for Zumba.  I would purchase again.  Size guidelines were just as suggested.  Order one size larger.,Fit like a dream
B0009ZAHFE,16-Sep-14,5,9,M,Black,Great fit comfy an fast overnight shipping!!!,Five Stars
B0009ZAHFE,28-Feb-15,2,8,M,Black,It did not meet my standard. I would not buy this product again it is hard and uncomfortable.,Two Stars
B0009ZAHFE,23-Feb-15,5,11,M,Black,Great for Zumba,Five Stars
B0009ZAHFE,2-Jul-13,4,7,M,Black,The shoes are comfortable.I like them.But I'm afraid that the shoes are a little  expensive. I Play Badminton with them,"Capezio Women's DS11 Fierce Dance Sneaker,Black,7 M US"
B0009ZAHFE,26-Sep-12,5,8.5,M,Black,"As advised, this time (this is my second pair) I ordered 1/2 size larger. These shoes are wonderful to dance in, and the fit is perfect! Very happy with them.",Great Dancing Shoes!
B0009ZAHFE,7-Jul-14,4,6,M,Black,They start tearing after 4 months of wear....Really????,Four Stars
B0009ZAHFE,25-Jan-13,5,10.5,M,Black/Red,"Well symple a well made capezio, looking great, very comfortable,great red color, They have double red and black braid. I recommend it",Cool Product
B0009ZAHFE,25-Aug-14,5,10.5,M,Black,They were a gift for someone. They love them.,They love them.
B0009ZAHFE,23-Oct-11,5,6.5,M,Black,I use these for zumba and love them. They have just the right amount of grip and slide. I ordered one size bigger than my usual and they fit perfectly.There is no way you will find a better deal.,Great Zumba shoes!
B0009ZAHFE,27-May-11,5,9,M,Black,These dance shoes are awesome! I take 3 Zumba classes a week and my feet and knees are happy afterwards. There is plenty of padding aroungd the ankles so buy them at least 1 size bigger than you normally wear.,Dance as much as you like!
B0009ZAHFE,17-Mar-13,4,6.5,M,Black,These are the ones that my daughter uses at dance class and they was the perfect fit. I would recomend someone else to order them.,The right ones that we needed.
B0009ZAHFE,27-Oct-12,4,8,M,Black,I did have to exchange for a larger size & went up a whole size. The shoes fit fine now. They are so much lighter then my other shoes.  Good deal!!!,Zumba Class
B0009ZAHFE,30-Jul-10,4,5,M,White,"I did like the shoe, but my instructor said it wasn't the right type of shoe for Zumba class, which I ordered it for. You slid nice on the wooden floor, but she was concerned because of the open sole that I would get shin splints.",Capezio dance sneaker
B0009ZAHFE,23-Feb-15,3,8,M,Black,all good,Three Stars
B0009ZAHFE,10-Feb-15,5,7.5,M,Red,Excellent,Five Stars
B0009ZAHFE,8-Dec-14,3,7.5,M,White,The fit was too tight,Three Stars
B0009ZAHFE,6-Oct-12,3,6,M,Black,"good but tight.This shoes are good but the size don't match. You have to buy larger shoes. I normally buy 5.5, I bought 6.0 and still are tight.",good but tight
B0009ZAHFE,6-Feb-15,5,10,M,Black,Perfect!!,Five Stars
B0009ZAHFE,28-Dec-12,4,9,M,White,the shoe is very comfortable and provides good support and makes lateral moves in dancing so much easier and takes the stress off my knee,Dance Shoes
B0009ZAHFE,15-Dec-14,5,5.5,M,Black,Excellent product,Five Stars
B0009ZAHFE,8-Jan-11,5,8.5,M,Royal Blue,I got these shoes to workout in my zumba classes and workout tapes.  You can definitely move alot better with these shoes than tennis shoes.I highly recommend!,Great shoes for Zumba!
B0009ZAHFE,9-Jan-13,5,9.5,M,Red,Shoes were a gift and they came on time and in good condition.  Recipient loved the weight and flexibility of the shoes for workouts.,Review of Capezio shoes
B0009ZAHFE,13-May-10,4,9,M,Black,"I teach Zumba and ordered these Capezios. I've had to return 2 different orders because the sizes are NOT at all comparable to street shoes... they run much MUCH smaller.Ordered 2 sizes larger today, hoping these will finally fit. It would be helpful if Amazon's product information (at the top of the page) cautioned that these run small and suggested buying these shoes at least 1 1/2 sizes larger than normal.",Run VERY SMALL!!! Be careful on size you order
B0009ZAHFE,6-Dec-14,5,10,M,Black,I like it a lot.,I like it a lot.
B0009ZAHFE,15-Apr-11,4,7.5,M,Black,"I bought this shoe based on the other reviews and the price.  I did go up a one & 1/2 sizes (i'm 8.5 & ordered 10), but one full size would have been enough since i like to wear thin socks. shoe glides nice on the floor and is very flexible.  Not the hottest looking shoe - but it does the job (that's why only 4 stars).  I only use them for zumba and they are holding up pretty good so far.  i've been carrying them to the gym and changing my shoes so as not to scuff the bottoms up too much. you want to keep the glide!  so if you want a functional, comfy shoe this is good.  if you want something that's more fashionable too, you will want to try something else.",Great zumba shoe!
B0009ZAHFE,2-Feb-15,5,9,M,Black,Good,Five Stars
B0009ZAHFE,31-Dec-12,4,9,M,Black,"This is a nice-looking, well-constructed shoe, BUT IT RUNS REALLY SHORT. BUY ONE AND A HALF SIZES LARGER THAT NORMAL STREET SHOES.",Order a size and a half larger if you want it to fit!
B0009ZAHFE,22-Jun-12,5,8.5,M,White,"I bought this for myself and I simply loved it... good and complete product, good quality for a very good price",good quality
B0009ZAHFE,17-Aug-14,5,7,M,Black,These shoes are great for zumba,Five Stars
B0009ZAHFE,27-Aug-14,5,6.5,M,Black,Just what I was looking for.,Five Stars
B0009ZAHFE,9-Jul-14,5,9,M,Black,Great for all dance fitness classes!,Five Stars
B0009ZAHFE,22-Feb-13,4,7.5,M,Black,It's a great shoe. It does run 1/2 size small though. MaKe sure you order 1/2 size bigger than what you usually wear.,Nice shoe
B0009ZAHFE,12-Oct-15,2,7.5,M,White,These shoes run a whole size too small-,Two Stars
B0009ZAHFE,14-Mar-10,5,10.5,M,Black,"After reading many reviews, I took the sizing advice and am very happy with the fit.No more knee pain after using these instead of regular gym shoes!I have poor arches and these seem to do the trick for support!",dance sneakers
B0009ZAHFE,5-Jan-13,4,9,M,Black,"The shoes are perfect but they run a half size smaller than your street shoe size, I had to return the sz 9 for a sz 9 1/2.","Great shoes, RUNS 1/2 SIZE TOO SMALL"
B0009ZAHFE,20-Nov-12,5,7,M,Black,TWO OTHERS BEFORE THESE. THEY RUN SMALL LIKE MANY DANCE SNEAKERS. I WEAR THEM FOR ZUMBA. GREAT ON LATERAL MOVEMENT AND TURNS.,THIRD TIME'S A CHARM.
B0009ZAHFE,9-Dec-14,5,6.5,M,Black,:),Five Stars
B0009ZAHFE,23-Jun-15,2,7,M,Black,Same size as previous but shorter on my toes than my old shoes,Shorter
B0009ZAHFE,31-Dec-12,2,10.5,M,White,"I wear a women's medium width size 9 athetic shoe and ordered this shoe in a women's 10 1/2, based on reviews. The shoe is still too short and the toes are extremely narrow. Very uncomfortable! These shoes are going back.",Sizing is a problem
B0009ZAHFE,19-Nov-11,3,7.5,M,Black,"I think apart from the size problem, the quality itself is a big problem. The shoes are too hard and uncomfortable and slippery. Just consider for it before buying.",So-so
B0009ZAHFE,6-Oct-14,5,8,M,Black,Excellent.,Five Stars
B0009ZAHFE,10-Jan-13,5,11.5,M,Black,Received as promised. Shoe is well made and should hold up  for a long time. I would purchase this product again.,Capezio
B0009ZAHFE,10-Sep-15,2,10.5,M,Black/Red,"too small and narrow, returned them",Two Stars
B0009ZAHFE,2-Jan-13,5,8,M,Black,We keep buying this shoe because it's the best she's found for her dance exercise class!  Great fit and support.,Her Favorite Dance Trance Shoe
B0009ZAHFE,8-Jan-13,5,10,M,Black,true to size perfect for dance class very confortable does take some getting use to if this is your first pair.,pom pom dance must have
B0009ZAHFE,13-Mar-10,5,7,M,Black,"very comfy, lightweight shoes. I think they run a little small- my 10 inch feet fit perfectly in USsz 10.5. Great for line dancing on different surfaces, but may not be slippery enough for ballroom or swing",great shoes
B0009ZAHFE,16-Sep-14,3,10,M,White,Returned,Three Stars
B0009ZAHFE,23-Sep-14,4,9.5,M,Black,NICE,Four Stars
B0009ZAHFE,19-Dec-12,5,11,M,White,This dance shoe is great and very durable. I love how it breaths and how the arch gives such nice support.,Great shoes
B0009ZAHFE,10-Jul-12,5,11.5,M,Black,"I wear a mens 9, the size 11 Womens fits perfect for me. Outstanding Dance Shoe especially on carpet. Messianic or folk Dance.",Dansneaker
B0009ZAHFE,18-Jul-11,5,7,M,Black,These are a good pair of Zumba shoe at a great price.  It is so easy to groove in these shoes with no torque on the knees.  They run about a half a size smaller.,What a Difference!
B0009ZAHFE,25-Sep-10,5,4.5,M,Black,Bought these for Zumba and they work perfectly! They are very comfortable but they do run a little small (about a half size). I am pleased!,Perfect for Zumba
B0009ZAHFE,18-Apr-10,5,4.5,M,Red,Brought this shoe for my daughter's hip-hop dance class and she absolutely loves them.  She says they are very light and makes her dance better. She is 10.,Great Shoe!!
B0009ZAHFE,15-Jul-14,3,9,M,White,very small,Three Stars
B0009ZAHFE,1-Nov-12,4,9,M,Black,I love the shoe wish they made a high top in the same material.  The shoe is comfortable and flexable.,love the shoe
B0009ZAHFE,15-Jul-14,5,9,M,Red,Good,Five Stars
B0009ZAHFE,24-Jul-14,2,5,M,Black,I normally wear Size 5 for women's street shoes and Size4 ~4.5 for dance shoes.  But this was one full size small.,Too small for the size specified.
B0009ZAHFE,19-Mar-12,5,11.5,M,Black,"Shoes are amazing, very comfortable! Bought 1 size larger & fits perfect! Makes a big difference to move with these shoes !!",Amazing
B0009ZAHFE,9-Jan-12,5,8.5,M,Black,"I bought them 6 months ago and they are AWESOME!!! I can dance very confortable, I can slide easily!!! I recommend this shoes.",I love my Zumba shoes!!
B0009ZAHFE,30-Aug-10,5,8.5,M,Black,"Since my initial order of 4 pairs of these shoes, I have ordered 8 more - in black, red, and white - for my group of friends who are all in my Zumba class...that's a total of 12 pairs (so far)!  We all agree that it's comfortable and allows us to do our ""moves"" without sticking to the floor as with regular athletic shoes.  The price was right too.  We ordered a size and a half bigger than our normal shoe sizes; but if you have wide feet, you should order 2 sizes larger.",Zumba!
B0009ZAHFE,27-Aug-10,5,9.5,M,Black,"Sneakers work great for my Zumba class. But, I normally wear a size 8.5 shoe, had to go up to a 10 in these and they are still a little snug.",Great dance sneaker but be aware of sizing
B0009ZAHFE,13-Sep-10,4,7.5,M,Black,"I wear a 7 but ordered a 7 1/2 since that was the only size available.  Getting by, but an 8 probably would have given me more toe room.",size up!
B0009ZAHFE,1-Jun-11,5,11,M,White,Very comfortable and didn't even notice them while using them for the first time. I would recommend these shoes for anyone using Zumba.,Wonderful Zumba Shoes!
B0009ZAHFE,15-Apr-11,5,11.5,M,Black,Love this shoe.  Makes your foot feel supported while exercising.  I did have to order a size and a half larger to fit the width of my foot.,Great Shoe
B0009ZAHFE,17-Mar-11,4,9,M,Red,"Capezio is a good brand was looking forward to wearing in Zumba but ordered too small. Didn't like the too flexible arch, not enough support.",Nice shoe too snug!
B0009ZAHFE,14-Sep-10,4,8,M,Royal Blue,THEY ARE VERY COMFORTABLE AND I AM ABLE TO MOVE MORE WITHOUT TWISTING MY FEET. I GLIDE ACROSS THE FLOOR WITH GRACE.,like my dance shoes
B0009ZAHFE,12-Sep-09,5,5.5,M,Red,"These shoes look and feel as they were described! A very good product. Strong, comfortable, well designed and perfect for any dancer.I highly recomend it!",Great shoes!
B0009ZAHFE,29-Oct-10,5,11,M,Black,THESE CAPEZIO FIERCE DANCE SHOES ARE GREAT SPECIALLY BECAUSE OF THEIR PROFESSIONAL DESIGN AND QUALITY.,SUPER DANCE SHOES
B0009ZAHFE,13-Aug-08,5,9,M,Black,"The shoe fits well, and it is very comfortable. I purchased for a Fitness Competition and now use them for classes like Zumba as well. Very good product.",Review by Fitness Competitor
B0009ZAHFE,21-Jul-13,5,11.5,M,Black,"My daughter has to have ""these"" shoes for dance. This will be our second year with them. Last year she wore a child's size 4 street shoe. I ordered the women's 6 and returned them and got 7's. The 6's fit too perfectly and being a child I knew her foot would grow fast - I wanted her to have some growing room. She wore them for 5 months straight. She now wears a size 5 in street shoes and the size 7 dance shoe is an absolute perfect fit. So, time to order up again - going to an 8. So, my suggestion is to order up at least 2 sizes (I go up 3 sizes).",Order BIGGER
B0009ZAHFE,16-Aug-14,5,8,M,Black,"I love Capezio shoes, I have their jazz shoes as well.My normal shoe size is 6.5 and as they suggested buy at least one size bigger. I bought a size 8, and it fits perfectly.As soon as I got the shoes, I tried them out by doing my cardio zumba workout. And I love them, they give good support all around my ankle and my heels. I would definetly order them again!",I love it
B0009ZAHFE,3-Jan-15,2,8,M,Black,I wear a firm size 8 but these shoes were too small returned and ordered a 8.5.,Practice Shoes
B0009ZAHFE,14-Jul-16,3,9,M,Black,"The sizing on these shoes is wildly inconsistent. My normal shoe size is 8 Narrow (women's), I got a 9 in the Capezio Fierce Dance Sneaker, but my toe just grazed the inside of the right shoe. I ordered a 9.5 in this shoe, it was even shorter!I'm a little hesitant to go up to size 10 because my feet are narrow and they may be too wide. But on the other hand, maybe the 10 is narrower than the 9....you never know.",Sizing wildly inconsistent
B0009ZAHFE,4-Aug-11,4,9,M,Black,"Many previous reviews suggested getting a larger size than for a street shoe.  I got a half-size bigger than my typical athletic shoe, and they fit beautifully.  I'm not a dancer, but my understanding is that they should be fairly snug.  They're not super comfortable, but I haven't broken them in yet.  One of the first things that I did when I put them on was a toe stand.  For that, they're great.",Nice Dance Sneaker
